36, 0.7516
77, 1.3333
86, 0.8000
110, 1.3333
113, 0.6500
165, 1.1940
308, 1.5023
322, 1.3306
326, 1.4988
368, 0.7500
370, 0.7500
389, 1.3333
419, 1.3333
431, 1.6452
436, 0.6672
443, 1.3333
446, 0.7500
510, 1.3333
529, 0.6672
572, 0.6672
625, 1.4350
634, 0.6672
684, 1.0000
716, 1.3333
731, 1.3333
735, 1.7729
790, 1.5166
821, 0.8000
828, 1.4849
839, 1.1130
882, 1.4988
897, 1.4988
925, 0.7840
927, 1.0000
960, 0.6672
1006, 0.6672
1014, 1.3333
1098, 1.2030
1108, 1.4128
1145, 1.3333
1183, 1.3333
1204, 0.7500
1237, 1.2261
1271, 1.3008
1298, 1.4953
1307, 0.7500
1308, 1.5023
1315, 0.7500
1319, 0.8633
1330, 0.7500
1360, 1.0000
1375, 1.4953
1390, 1.3333
1397, 1.4988
1403, 1.3333
1407, 0.6687
1424, 1.3333
1431, 1.4953
1488, 1.4988
1527, 1.3333
1548, 1.4988
1569, 1.4925
1579, 2.4806
1580, 1.3333
1586, 1.5059
1706, 1.2355
1732, 1.2955
1756, 1.3333
1774, 1.5094
1790, 0.7156
1804, 1.3333
1811, 1.0000
1815, 0.8812
1837, 1.4164
1864, 1.5496
1875, 0.7391
1895, 1.3333
1915, 1.5023
1943, 1.9048
1947, 1.3333
1958, 1.3333
1966, 1.3333
1994, 1.3333
2001, 1.5023
2007, 1.3333
2055, 0.7500
2056, 1.5059
2072, 1.4988
2083, 1.4953
2135, 0.7500
2184, 1.4988
2211, 1.3823
2372, 1.4988
2400, 1.4988
2415, 1.3333
2445, 1.4988
2446, 1.4988
2466, 1.7778
2543, 1.4953
2560, 0.6656
2567, 0.6672
2575, 1.4988
2583, 0.6640
2585, 1.3389
2602, 0.6672
2614, 1.4988
2658, 1.4918
2664, 1.3333
2686, 1.0000
2691, 1.3333
2703, 0.7984
2742, 1.3333
2755, 1.6835
2758, 0.8578
2833, 1.4988
2842, 1.3333
2896, 1.4988
2907, 0.6641
2963, 0.6656
2983, 1.4988
2992, 0.6672
3000, 0.7500
3008, 1.4988
3048, 0.7500
3077, 0.7109
3118, 0.8328
3124, 1.2331
3157, 1.4988
3197, 1.3943
3225, 0.6781
3242, 1.0000
3272, 1.4918
3276, 1.3333
3293, 0.8000
3325, 1.3333
3348, 1.0000
3366, 1.3333
3412, 0.6672
3432, 1.0000
3461, 1.2673
3478, 1.3333
3514, 1.1248
3528, 0.6672
3532, 1.4988
3535, 1.3333
3579, 1.3333
3637, 1.4988
3770, 0.8063
3827, 1.5960
3870, 1.3333
3897, 1.3333
3920, 1.4953
3967, 0.6672
3988, 0.7547
4020, 0.6641
4042, 1.5094
4065, 1.3333
4131, 0.5781
4138, 1.6580
4139, 1.5023
4172, 1.4988
4180, 1.3333
4219, 1.3306
4239, 1.5459
4244, 1.0000
4259, 1.4004
4309, 0.7500
4331, 1.3333
4376, 1.5094
4377, 1.7021
4421, 1.3333
4424, 0.6844
4428, 0.6703
4441, 1.4612
4442, 1.4988
