785, 1.5059
872, 0.9703
885, 1.4988
1000, 1.3333
1268, 1.4988
1296, 0.6672
2153, 1.3333
2532, 0.7500
2685, 1.1532
3156, 0.6922
3934, 0.7500
4134, 1.5059
4395, 0.6641
4765, 1.0000
5001, 1.3333
5060, 0.7500
5193, 1.5059
5529, 0.6937
6471, 1.5015
6763, 0.7500
6771, 1.4988
6894, 1.3333
6954, 1.3333
7088, 0.7469
7281, 1.7729
7511, 1.3333
7816, 1.4988
7977, 0.6703
8021, 1.3333
8532, 1.5023
8690, 1.3333
8844, 1.5023
9378, 1.5000
9400, 1.3333
9448, 0.8609
9483, 1.3333
9590, 1.4988
9891, 1.3333
10707, 1.3333
10764, 1.5094
11051, 1.1940
11699, 0.7500
12639, 0.7500
12670, 1.4953
12748, 0.7500
13177, 1.4988
13201, 0.6672
13291, 1.4925
13546, 1.5059
13659, 1.3333
13729, 1.3333
14226, 1.3333
14439, 1.5842
15335, 1.3333
15597, 0.6766
16249, 1.3699
16598, 0.7469
17899, 0.7500
17905, 0.7500
18150, 1.3333
18193, 1.3333
18380, 1.5023
18519, 0.8047
18837, 1.3333
19402, 1.3333
19432, 1.3333
19786, 1.3333
19924, 0.9160
20333, 0.6672
20992, 1.5015
21167, 0.6656
21604, 0.8000
21879, 1.4988
21903, 1.3333
22371, 1.5071
22479, 1.0579
22705, 0.7531
22935, 1.3333
23126, 1.4953
23899, 1.5059
24243, 1.3333
24567, 0.7500
25057, 1.4988
25096, 0.7500
25228, 1.4679
25386, 0.6672
25393, 1.3333
25394, 0.7500
25424, 0.6672
25560, 1.3333
25603, 1.3333
26690, 0.6672
27186, 1.4953
27972, 1.5023
29187, 1.3035
30504, 0.7500
30828, 1.4988
31093, 1.5023
31217, 1.5023
31296, 1.5059
31620, 0.7500
31817, 0.5219
32081, 0.7500
32334, 1.3333
32817, 0.7500
32861, 0.6656
32887, 1.3333
32901, 1.1722
33104, 0.8560
33221, 1.5015
33368, 0.6672
33638, 0.6641
33759, 1.4004
34139, 1.3333
35197, 0.6703
35682, 0.7500
36539, 0.6672
36936, 1.5842
37988, 1.3333
38210, 0.6687
38678, 0.7500
38829, 1.4988
39480, 1.4988
39551, 1.4988
39914, 0.7609
39951, 1.4382
40036, 1.4988
40083, 1.5015
40757, 0.6641
41990, 1.3333
42102, 0.3844
43816, 1.5023
44195, 0.7220
44279, 1.5059
44877, 1.4988
45070, 1.0738
45550, 1.3333
46252, 1.3333
46497, 1.5060
46872, 1.6368
47585, 0.6625
47740, 1.7827
47801, 1.0000
48396, 1.4988
48564, 0.6672
49759, 1.4004
50145, 1.5000
50326, 1.3333
50380, 1.4988
50638, 1.6285
50811, 1.0579
51314, 1.3333
51610, 1.4988
51712, 1.7391
52591, 0.5609
52996, 1.5023
53626, 1.3333
54164, 1.4988
54592, 1.5311
54593, 1.4988
54654, 0.6359
54931, 0.6672
55528, 1.3333
55950, 0.6656
56350, 1.0000
57597, 1.5023
58350, 1.3333
58539, 1.5202
58705, 1.3278
59044, 1.4988
60102, 1.7778
60347, 0.7500
60823, 1.3333
60899, 0.5625
60932, 1.4953
61418, 1.3974
61747, 1.1150
61960, 1.7251
62355, 1.4953
62692, 0.6672
62808, 1.3306
63047, 1.1408
63965, 1.4988
64462, 1.3228
